index	prediction
1873	contradiction
1874	contradiction
1875	contradiction
1876	contradiction
1877	contradiction
1878	contradiction
1879	contradiction
1880	contradiction
1881	contradiction
1882	contradiction
1883	contradiction
1884	contradiction
1885	contradiction
1886	contradiction
1887	contradiction
1888	contradiction
1889	contradiction
1890	contradiction
1891	contradiction
1892	contradiction
1893	contradiction
1894	contradiction
1895	contradiction
1896	contradiction
1897	contradiction
1898	contradiction
1899	contradiction
1900	contradiction
1901	contradiction
1902	contradiction
1903	contradiction
1904	contradiction
1905	contradiction
1906	contradiction
1907	contradiction
1908	contradiction
1909	contradiction
1910	contradiction
1911	contradiction
1912	contradiction
1913	contradiction
1914	contradiction
1915	contradiction
1916	contradiction
1917	contradiction
1918	contradiction
1919	contradiction
1920	contradiction
1921	contradiction
1922	contradiction
1923	contradiction
1924	contradiction
1925	contradiction
1926	contradiction
1927	contradiction
1928	contradiction
1929	contradiction
1930	contradiction
1931	contradiction
1932	contradiction
1933	contradiction
1934	contradiction
1935	contradiction
1936	contradiction
1937	contradiction
1938	contradiction
1939	contradiction
1940	contradiction
1941	contradiction
1942	contradiction
1943	contradiction
1944	contradiction
1945	contradiction
1946	contradiction
1947	contradiction
1948	contradiction
1949	contradiction
1950	contradiction
1951	contradiction
1952	contradiction
1953	contradiction
1954	contradiction
1955	contradiction
1956	contradiction
1957	contradiction
1958	contradiction
1959	contradiction
1960	contradiction
1961	contradiction
1962	contradiction
1963	contradiction
1964	contradiction
1965	contradiction
1966	contradiction
1967	contradiction
1968	contradiction
1969	contradiction
1970	contradiction
1971	contradiction
1972	contradiction
1973	contradiction
1974	contradiction
1975	contradiction
1976	contradiction
1977	contradiction
1978	contradiction
1979	contradiction
1980	contradiction
1981	contradiction
1982	contradiction
1983	contradiction
1984	contradiction
1985	contradiction
1986	contradiction
1987	contradiction
1988	contradiction
1989	contradiction
1990	contradiction
1991	contradiction
1992	contradiction
1993	contradiction
1994	contradiction
1995	contradiction
1996	contradiction
1997	contradiction
1998	contradiction
1999	contradiction
2000	contradiction
2001	contradiction
2002	contradiction
2003	contradiction
2004	contradiction
2005	contradiction
2006	contradiction
2007	contradiction
2008	contradiction
2009	contradiction
2010	contradiction
2011	contradiction
2012	contradiction
2013	contradiction
2014	contradiction
2015	contradiction
2016	contradiction
2017	contradiction
2018	contradiction
2019	contradiction
2020	contradiction
2021	contradiction
2022	contradiction
2023	contradiction
2024	contradiction
2025	contradiction
2026	contradiction
2027	contradiction
2028	contradiction
2029	contradiction
2030	contradiction
2031	contradiction
2032	contradiction
2033	contradiction
2034	contradiction
2035	contradiction
2036	contradiction
2037	contradiction
2038	contradiction
2039	contradiction
2040	contradiction
2041	contradiction
2042	contradiction
2043	contradiction
2044	contradiction
2045	contradiction
2046	contradiction
2047	contradiction
2048	contradiction
2049	contradiction
2050	contradiction
2051	contradiction
2052	contradiction
2053	contradiction
2054	contradiction
2055	contradiction
2056	contradiction
2057	contradiction
2058	contradiction
2059	contradiction
2060	contradiction
2061	contradiction
2062	contradiction
2063	contradiction
2064	contradiction
2065	contradiction
2066	contradiction
2067	contradiction
2068	contradiction
2069	contradiction
2070	contradiction
2071	contradiction
2072	contradiction
2073	contradiction
2074	contradiction
2075	contradiction
2076	contradiction
2077	contradiction
2078	contradiction
2079	contradiction
2080	contradiction
2081	contradiction
2082	contradiction
2083	contradiction
2084	contradiction
2085	contradiction
2086	contradiction
2087	contradiction
2088	contradiction
2089	contradiction
2090	contradiction
2091	contradiction
2092	contradiction
2093	contradiction
2094	contradiction
2095	contradiction
2096	contradiction
2097	contradiction
2098	contradiction
2099	contradiction
2100	contradiction
2101	contradiction
2102	contradiction
2103	contradiction
2104	contradiction
2105	contradiction
2106	contradiction
2107	contradiction
2108	contradiction
2109	contradiction
2110	contradiction
2111	contradiction
2112	contradiction
2113	contradiction
2114	contradiction
2115	contradiction
2116	contradiction
2117	contradiction
2118	contradiction
2119	contradiction
2120	contradiction
2121	contradiction
2122	contradiction
2123	contradiction
2124	contradiction
2125	contradiction
2126	contradiction
2127	contradiction
2128	contradiction
2129	contradiction
2130	contradiction
2131	contradiction
2132	contradiction
2133	contradiction
2134	contradiction
2135	contradiction
2136	contradiction
2137	contradiction
2138	contradiction
2139	contradiction
2140	contradiction
2141	contradiction
2142	contradiction
2143	contradiction
2144	contradiction
2145	contradiction
2146	contradiction
2147	contradiction
2148	contradiction
2149	contradiction
2150	contradiction
2151	contradiction
2152	contradiction
2153	contradiction
2154	contradiction
2155	contradiction
2156	contradiction
2157	contradiction
2158	contradiction
2159	contradiction
2160	contradiction
2161	contradiction
2162	contradiction
2163	contradiction
2164	contradiction
2165	contradiction
2166	contradiction
2167	contradiction
2168	contradiction
2169	contradiction
2170	contradiction
2171	contradiction
2172	contradiction
2173	contradiction
2174	contradiction
2175	contradiction
2176	contradiction
2177	contradiction
2178	contradiction
2179	contradiction
2180	contradiction
2181	contradiction
2182	contradiction
2183	contradiction
2184	contradiction
2185	contradiction
2186	contradiction
2187	contradiction
2188	contradiction
2189	contradiction
2190	contradiction
2191	contradiction
2192	contradiction
2193	contradiction
2194	contradiction
2195	contradiction
2196	contradiction
2197	contradiction
2198	contradiction
2199	contradiction
2200	contradiction
2201	contradiction
2202	contradiction
2203	contradiction
2204	contradiction
2205	contradiction
2206	contradiction
2207	contradiction
2208	contradiction
2209	contradiction
2210	contradiction
2211	contradiction
2212	contradiction
2213	contradiction
2214	contradiction
2215	contradiction
2216	contradiction
2217	contradiction
2218	contradiction
2219	contradiction
2220	contradiction
2221	contradiction
2222	contradiction
2223	contradiction
2224	contradiction
2225	contradiction
2226	contradiction
2227	contradiction
2228	contradiction
2229	contradiction
2230	contradiction
2231	contradiction
2232	contradiction
2233	contradiction
2234	contradiction
2235	contradiction
2236	contradiction
2237	contradiction
2238	contradiction
2239	contradiction
2240	contradiction
2241	contradiction
2242	contradiction
2243	contradiction
2244	contradiction
2245	contradiction
2246	contradiction
2247	contradiction
2248	contradiction
2249	contradiction
2250	contradiction
2251	contradiction
2252	contradiction
2253	contradiction
2254	contradiction
2255	contradiction
2256	contradiction
2257	contradiction
2258	contradiction
2259	contradiction
2260	contradiction
2261	contradiction
2262	contradiction
2263	contradiction
2264	contradiction
2265	contradiction
2266	contradiction
2267	contradiction
2268	contradiction
2269	contradiction
2270	contradiction
2271	contradiction
2272	contradiction
2273	contradiction
2274	contradiction
2275	contradiction
2276	contradiction
2277	contradiction
2278	contradiction
2279	contradiction
2280	contradiction
2281	contradiction
2282	contradiction
2283	contradiction
2284	contradiction
2285	contradiction
2286	contradiction
2287	contradiction
2288	contradiction
2289	contradiction
2290	contradiction
2291	contradiction
2292	contradiction
2293	contradiction
2294	contradiction
2295	contradiction
2296	contradiction
2297	contradiction
2298	contradiction
2299	contradiction
2300	contradiction
2301	contradiction
2302	contradiction
2303	contradiction
2304	contradiction
2305	contradiction
2306	contradiction
2307	contradiction
2308	contradiction
2309	contradiction
2310	contradiction
2311	contradiction
2312	contradiction
2313	contradiction
2314	contradiction
2315	contradiction
2316	contradiction
2317	contradiction
2318	contradiction
2319	contradiction
2320	contradiction
2321	contradiction
2322	contradiction
2323	contradiction
2324	contradiction
2325	contradiction
2326	contradiction
2327	contradiction
2328	contradiction
2329	contradiction
2330	contradiction
2331	contradiction
2332	contradiction
2333	contradiction
2334	contradiction
2335	contradiction
2336	contradiction
2337	contradiction
2338	contradiction
2339	contradiction
2340	contradiction
2341	contradiction
2342	contradiction
2343	contradiction
2344	contradiction
2345	contradiction
2346	contradiction
2347	contradiction
2348	contradiction
2349	contradiction
2350	contradiction
2351	contradiction
2352	contradiction
2353	contradiction
2354	contradiction
2355	contradiction
2356	contradiction
2357	contradiction
2358	contradiction
2359	contradiction
2360	contradiction
2361	contradiction
2362	contradiction
2363	contradiction
2364	contradiction
2365	contradiction
2366	contradiction
2367	contradiction
2368	contradiction
2369	contradiction
2370	contradiction
2371	contradiction
2372	contradiction
2373	contradiction
2374	contradiction
2375	contradiction
2376	contradiction
2377	contradiction
2378	contradiction
2379	contradiction
2380	contradiction
2381	contradiction
2382	contradiction
2383	contradiction
2384	contradiction
2385	contradiction
2386	contradiction
2387	contradiction
2388	contradiction
2389	contradiction
2390	contradiction
2391	contradiction
2392	contradiction
2393	contradiction
2394	contradiction
2395	contradiction
2396	contradiction
2397	contradiction
2398	contradiction
2399	contradiction
2400	contradiction
2401	contradiction
2402	contradiction
2403	contradiction
2404	contradiction
2405	contradiction
2406	contradiction
2407	contradiction
2408	contradiction
2409	contradiction
2410	contradiction
2411	contradiction
2412	contradiction
2413	contradiction
2414	contradiction
2415	contradiction
2416	contradiction
2417	contradiction
2418	contradiction
2419	contradiction
2420	contradiction
2421	contradiction
2422	contradiction
2423	contradiction
2424	contradiction
2425	contradiction
